,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
Agric,0.05517246681334391,0.008257770274821285,0.00910092271803018,0.009712007361397932,0.011449373814138204,0.01430029529785544,0.017118083812549634,0.01081229410325655,0.012691492548054007,0.011383112328832403,0.015219434665607625,0.017476771474185856,0.023758724146147735,0.010947599110405083,0.012312742028594122,0.008699839366163621,0.011112385416997618,0.012637709104050834,0.014425717353455122,0.011628576044479748,0.0149624341477363,0.01462458096108022,0.011774631528196982,0.013398160543288322,0.012423428041302618,0.011526823556791108,0.011547534625893566,0.012212058679904688,0.011361517216838762,0.013098065320095312,0.004800442508339952,0.022838741992057193,0.013338940721207306,0.01791291385702939,0.026736447960285938,0.02680212665448768,0.02531890335663224,0.018286340538522638,0.010600466624305005,0.012974011127879269,0.01328178771564734,0.015250156695790308,0.01632136525496426,0.012123579444003175,0.009218492969023035,0.009828567434471802,0.01108569567116759,0.010645475768069899,0.014735467270849881
Food ,0.008257770274821285,0.014217965521842735,0.006198856571882444,0.007092459869737886,0.007416935523431291,0.009535419793486896,0.010673483240667197,0.00871619103415409,0.009496430894360601,0.009733127993645748,0.010881495351866558,0.010936535434471803,0.01533568829229547,0.008736961874503573,0.008103165661636219,0.006889348359015091,0.007687231421763303,0.009545189280381254,0.010469750926131848,0.008558715742652899,0.010670130757744242,0.010303190691024621,0.009052483088165213,0.009718169410643369,0.009749414875297855,0.00766426323749007,0.0031301481556791095,0.0068629953105639385,0.009111422265289913,0.009737376787926928,0.004602579774424145,0.014635359409054804,0.009671883920571878,0.01160127367116759,0.015977617048451152,0.017021656629070687,0.015512128635424938,0.011648729512311353,0.007988639078633836,0.009894488324066721,0.009650163660047659,0.00969026846703733,0.011679954338363779,0.007815833931691819,0.007130810306592534,0.00847120806989674,0.007444079999999998,0.00725198238602065,0.010479464724384432
Soda ,0.00910092271803018,0.006198856571882444,0.06362339523272438,0.007640757245432884,0.009377823993645748,0.008747712486100078,0.008140566354249404,0.0077324181127879235,0.007438016633836378,0.008778054644956313,0.010139527304209693,0.009239493863383637,0.012361198268467034,0.0065509601588562335,0.00646034291183479,0.007838693072279584,0.006786981667990466,0.007696488433677525,0.008391074354249402,0.003911078824463859,0.00904155864019063,0.008496264106433678,0.007629847661636219,0.00842368218903892,0.007423099837966637,0.006422793361397936,0.009085291442414614,0.007564712932486098,0.006254279097696582,0.010985775077045273,0.004362626768864177,0.010941663377283558,0.00851206582366958,0.009177591639396344,0.012504538393963463,0.012576883623510716,0.011523352862589351,0.009697682765687055,0.0065875920254169955,0.008160193526608416,0.007589721402700555,0.00842257842732327,0.009765406246227164,0.006243849213661635,0.00616762537887212,0.007224416870532166,0.006602411509134233,0.005409210713264494,0.0074641898379666375
Beer ,0.009712007361397932,0.007092459869737886,0.007640757245432884,0.03444439390627483,0.007887886570293884,0.008313767084988084,0.009900578077839556,0.006953444969023032,0.007652438687847498,0.009595862154090546,0.009844248533756948,0.010073911577442413,0.013303937918983318,0.007249483653693409,0.007187676571882445,0.006403658945194598,0.006450030023828434,0.007474915815726765,0.009288817448768865,0.005675469579030978,0.009202817023034153,0.008265665814138205,0.007144248676727562,0.00801121374424146,0.0062441387323272455,0.006824458799046864,0.00794464190945195,0.007426430840349484,0.002937400965845912,0.009263923072279587,0.004464112746624305,0.01269266844162033,0.009283698719618745,0.01002183481810961,0.014070806363780776,0.014044726789515486,0.014041425922160445,0.009663364184273233,0.007329190150913423,0.006463374567116759,0.00870945337887212,0.009034106878474979,0.010794777741064339,0.007755904813343922,0.005946598894360603,0.007832274853057982,0.006338581620333598,0.006141081741064338,0.009251078859412233
Smoke,0.011449373814138204,0.007416935523431291,0.009377823993645748,0.007887886570293884,0.09101056397776011,0.007847715774424145,0.010399813057982524,0.007238801861795077,0.007956344521048452,0.009192996924543288,0.011555288082605242,0.009800076142970607,0.013933770166799048,0.009860336711675933,0.0067593314821286716,0.0069633925401112,0.0072263596822875285,0.007347326583002383,0.008285679421763302,0.005762493026211278,0.008302029712470215,0.007814590436854648,0.009107459361397932,0.010737925382049244,0.007512072895949165,0.007043755863383637,0.00596747531056394,0.006919992781572678,0.006336238208101666,0.01081192256711676,0.006931300231930103,0.009490322249404288,0.0100212895567911,0.00895636681810961,0.010035156638602062,0.011077783281969816,0.008617844625893566,0.007647047809372512,0.008441216044479742,0.01056377289912629,0.008690978058776808,0.008160360953137411,0.01062424576965846,0.005752624241461476,0.0074516755138999205,0.008741442033359808,0.005806468308181094,0.0051704936997617156,0.00876474441302621
Toys ,0.01430029529785544,0.009535419793486896,0.008747712486100078,0.008313767084988084,0.007847715774424145,0.039220954312946775,0.020360390468625894,0.013629671485305797,0.014950987434471805,0.016248559253375695,0.016932882509928512,0.020555700476568704,0.027048644892772044,0.012887180206513102,0.013118192263701348,0.011216222192216043,0.012637428562351073,0.01573980833995234,0.016617009817315332,0.01490595583796664,0.018248587005559966,0.017083681763304208,0.013092009197776009,0.013684874725972995,0.012658444384432088,0.009015002049245434,0.009798235091342334,0.011743556425734714,0.011808572168387607,0.012569921985702939,0.0020099481969817314,0.028416282891183486,0.015202172930897536,0.021287863272438444,0.0321016871008737,0.034279454058776804,0.03111365437648928,0.022297900889594918,0.011845907513899917,0.014362147243844322,0.014398749722001586,0.017872323240667193,0.019493703764892772,0.013240194090548055,0.009484350976965846,0.009970973756949962,0.01144632538522637,0.012682331342335184,0.018077037855440823
Fun  ,0.017118083812549634,0.010673483240667197,0.008140566354249404,0.009900578077839556,0.010399813057982524,0.020360390468625894,0.036060890548054,0.015448890961080219,0.0156620340587768,0.01660231876092137,0.019585831040508338,0.023031614074662424,0.03214387040508341,0.013816204733915805,0.014389415949166007,0.011862619571088166,0.013859104876886416,0.01666815860206513,0.018167090611596503,0.01567037620333598,0.019476713709293096,0.019479391104050833,0.014913610262112784,0.014112954821286734,0.01386159370929309,0.012168137855440827,0.01084455418586179,0.010939888196981733,0.011740641461477361,0.013906415091342338,0.0036306788244638605,0.03282978754567117,0.016459187355043686,0.023381366608419378,0.03605073712470215,0.038537443907863386,0.03473701127879269,0.02526340806989675,0.012905707513899918,0.016440147577442412,0.015983808419380456,0.019285873169181893,0.021025907990468627,0.014374717394757744,0.010751704718030181,0.011713527053216839,0.013568220428911832,0.014246877490071485,0.020522290420969022
Books,0.01081229410325655,0.00871619103415409,0.0077324181127879235,0.006953444969023032,0.007238801861795077,0.013629671485305797,0.015448890961080219,0.025348298262112788,0.012619358694201745,0.013249750249404288,0.014929502913423357,0.015641844521048446,0.022658364797458294,0.011018952120730736,0.011396584486100078,0.009738672441620331,0.010886646068308184,0.012995152060365367,0.013855144603653693,0.011487821286735506,0.015194055173947577,0.014624800683081808,0.011648523294678316,0.010973944915011913,0.011587641785544084,0.009220830751389993,0.0007712278538522642,0.00793482554090548,0.011945842948371725,0.01079311910722796,0.004335276629070691,0.023466449353455113,0.013806994611596504,0.017195405029388405,0.025137355968228758,0.02730436908339952,0.025114322424146136,0.018133916057188244,0.010766237521842734,0.013359450150913426,0.01295431757585385,0.014156290357426526,0.0163572927974583,0.010622351326449566,0.009340130592533755,0.010250825607625101,0.01029194320889595,0.011406475602859411,0.01476304539158062
Hshld,0.012691492548054007,0.009496430894360601,0.007438016633836378,0.007652438687847498,0.007956344521048452,0.014950987434471805,0.0156620340587768,0.012619358694201745,0.021076882444797457,0.01323172742017474,0.01516120670691024,0.016858532204924545,0.022687464861000796,0.012027797712470213,0.011344037660047653,0.010913406006354246,0.011491662112787926,0.01389886964416203,0.01531613317553614,0.013502334074662429,0.015698298166799046,0.015182201262907067,0.012130983934868942,0.012112579828435268,0.012559429089753769,0.00906703842573471,0.007979111464654486,0.010482719839555201,0.012439850338363784,0.012772068942017475,0.0044567210468625905,0.023169568521048445,0.01367527234948372,0.017802393348689445,0.025676274266878473,0.026929721793486894,0.024830012903891984,0.018343019172359018,0.011255692867355041,0.01378326342335187,0.013888562711675932,0.014706370135027798,0.016686664222398728,0.011425315488482921,0.00961182561397935,0.01062889769658459,0.01050327543288324,0.011089725458300238,0.015106976341540904
Clths,0.011383112328832403,0.009733127993645748,0.008778054644956313,0.009595862154090546,0.009192996924543288,0.016248559253375695,0.01660231876092137,0.013249750249404288,0.01323172742017474,0.029983862142970618,0.015516324635424938,0.016159415038919777,0.022465945274027007,0.012309686989674343,0.011714122133439238,0.010886086368546466,0.011955477108816523,0.01409299998252581,0.015340372813343925,0.011703238443208894,0.01592273188880064,0.015092192938840352,0.013199146438443209,0.01322669079904686,0.013468782888006353,0.011105768643367753,0.007342379544082607,0.011418096379666402,0.011747715380460681,0.01218258572041303,0.003942674139793486,0.023665911733121523,0.014477041518665608,0.017925472052422557,0.02499274938681493,0.027183373059571084,0.024526405189833195,0.017669084481334387,0.011568921239078635,0.014537369030976965,0.014614059702938838,0.01563169207307387,0.01903947499920572,0.011422625131056394,0.009623133655281972,0.01072875272438443,0.011984599086576647,0.01162865566957903,0.016025136017474188
Hlth ,0.015219434665607625,0.010881495351866558,0.010139527304209693,0.009844248533756948,0.011555288082605242,0.016932882509928512,0.019585831040508338,0.014929502913423357,0.01516120670691024,0.015516324635424938,0.031811786681493245,0.020960348171564735,0.03069404171564733,0.013210238729150118,0.013181761471008734,0.011686832594122318,0.012785252486100076,0.01624974217315329,0.016883829407466244,0.015192044543288326,0.018370101045274024,0.018697460222398727,0.013640638802223987,0.015273868015885619,0.014441321455123113,0.010232903386814932,0.006132098309769657,0.01020686128991263,0.014999567631453535,0.016382187930103258,0.005012167977760129,0.027588940130262116,0.01693018464177919,0.02216376373947577,0.031568744873709295,0.03348179723907863,0.030460819498014293,0.02313663301350278,0.012755126894360607,0.014490517664813343,0.015506540406671963,0.017689111104050834,0.019843141706115966,0.013754113741064338,0.011011251297855441,0.012776180460683084,0.01232071534551231,0.012652023777601266,0.019049962996028593
MedEq,0.017476771474185856,0.010936535434471803,0.009239493863383637,0.010073911577442413,0.009800076142970607,0.020555700476568704,0.023031614074662424,0.015641844521048446,0.016858532204924545,0.016159415038919777,0.020960348171564735,0.030851538508339955,0.03821635194598888,0.014344621890389195,0.015138457504368546,0.012266416166799047,0.013898532613185063,0.017442548430500394,0.018719079297855445,0.01671718611596505,0.02152676313264496,0.021435905949166004,0.01516906608260524,0.015064907917394756,0.014456529124702147,0.01122056980619539,0.00824092222239873,0.011324174174741857,0.015071676117553615,0.015753598320889597,0.003262201815726768,0.03300172004447975,0.017664499774424147,0.024954651057982526,0.03914986965369341,0.0412455760969023,0.0383433613836378,0.028064743340746618,0.013115062557585386,0.01627325017474186,0.01614312015726767,0.020807450548054014,0.02137889066878475,0.014724982271644163,0.01071887959968229,0.01186818068308181,0.013275623709293088,0.01421856786656076,0.02166180298490866
Drugs,0.023758724146147735,0.01533568829229547,0.012361198268467034,0.013303937918983318,0.013933770166799048,0.027048644892772044,0.03214387040508341,0.022658364797458294,0.022687464861000796,0.022465945274027007,0.03069404171564733,0.03821635194598888,0.06892492501985702,0.019687380651310565,0.019708741747418584,0.014898798840349484,0.018678036632247815,0.025122608530579817,0.025339001461477363,0.02254140870532169,0.03023117299444003,0.03223959661636219,0.019351281191421765,0.021088376838760928,0.019846695567911042,0.011895114868943603,0.009082816282764097,0.013608058919777602,0.02100663367752184,0.02189476392374901,0.006038552168387607,0.050123715806195394,0.02326824111199365,0.03652587677521842,0.05874189726767276,0.06154308103256551,0.05839944287529786,0.04342465288324066,0.017657212104845117,0.023360491993645757,0.0223305090548054,0.029122330420969015,0.029382709992057186,0.019368526290706914,0.014642086513105636,0.01704529531374106,0.018542991660047657,0.020457804575059566,0.031225579650516283
Chems,0.010947599110405083,0.008736961874503573,0.0065509601588562335,0.007249483653693409,0.009860336711675933,0.012887180206513102,0.013816204733915805,0.011018952120730736,0.012027797712470213,0.012309686989674343,0.013210238729150118,0.014344621890389195,0.019687380651310565,0.019974708308181096,0.010340168705321682,0.009968052644956314,0.010886421000794283,0.012244822494042889,0.015399548721207306,0.01119387177124702,0.014900347672756156,0.013905373598093723,0.011899549166004764,0.012776755361397935,0.012662307005559967,0.009564807370929306,0.005097195138999205,0.010216373915806196,0.00848672085782367,0.014227992374900715,0.005394389928514694,0.019043130293884034,0.012348294868943606,0.015280014455917392,0.021714159745830026,0.021893716759332806,0.02143064022239873,0.015740730325655282,0.012477123590150916,0.01466435167593328,0.0128942901350278,0.012992943510722797,0.015008540492454328,0.009703888610007943,0.008798672597299443,0.010391857760127084,0.008898294138204924,0.009787107100873708,0.013520799904686256
Rubbr,0.012312742028594122,0.008103165661636219,0.00646034291183479,0.007187676571882445,0.0067593314821286716,0.013118192263701348,0.014389415949166007,0.011396584486100078,0.011344037660047653,0.011714122133439238,0.013181761471008734,0.015138457504368546,0.019708741747418584,0.010340168705321682,0.021148630549642573,0.008550969361397934,0.010293993391580616,0.012623644532168387,0.01371163565051628,0.011134143510722795,0.01423214295154885,0.013672175877680695,0.010812373170770452,0.010328974020651308,0.010491789572676727,0.009090930034948373,0.003667725482128673,0.008764031591739477,0.007178011857029386,0.010337794387609213,0.0032612238395552024,0.02014271223510723,0.01215233688959492,0.015670155820492453,0.02301547434948371,0.023857338517871324,0.022160586845115175,0.017033531687053214,0.009443181699761714,0.012663003947577443,0.01193250193963463,0.01325752806989674,0.014678597146942012,0.010669066624305005,0.00800794257664813,0.00886218058776807,0.00956610764892772,0.009331250910246225,0.013721000494042894
