,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
Agric,0.05969429413185068,0.008965437566322476,0.008250932136616361,0.008147084257347099,0.010553617817315333,0.016030143901509128,0.019398704635424934,0.014246047685464653,0.014571308997617157,0.013748548937251782,0.017075986198570297,0.018622704886417794,0.026090879628276404,0.013521424044479747,0.013429640568705319,0.014674600657664811,0.01353558987132645,0.0158976859030977,0.01737950164257347,0.014207209849086577,0.01760487995552026,0.016007633591739477,0.01647068271008737,0.01697719501509135,0.013202123752184276,0.010676870795869734,0.00979410161080222,0.01560963692772041,0.01218089056076251,0.013010821258141379,0.008181638592533754,0.02681897031930103,0.015511196648133439,0.02013672246862589,0.027433382805401117,0.028135922598888006,0.02791320463860206,0.021317879803018275,0.012733324861000796,0.0157750709197776,0.016473886023828432,0.01648299587926926,0.018857050100079424,0.014322854141382046,0.009790532292295474,0.012777607739475774,0.01036906408895949,0.014737651640984905,0.017429512467037327
Food ,0.008965437566322476,0.015994081213661637,0.007444829483717235,0.007433819444003175,0.011093861903097697,0.01137366414297061,0.014827662976965843,0.012568872587768069,0.012574268311358222,0.012659373674344717,0.013232742519459884,0.012817198789515486,0.01900289216521048,0.012997612943606034,0.010403722341540907,0.011596736905480536,0.011515142100079426,0.014401370719618745,0.014767088247815726,0.010616897537728353,0.014845496482922951,0.01289842604924543,0.0147702317045274,0.013977149429706112,0.010988701772835584,0.007569572641779189,-0.0016654388054011128,0.009521231768069892,0.01193215870373312,0.010779460374900716,0.008517796698967434,0.01983583343606037,0.01190866019062748,0.014512058621127878,0.019256499933280387,0.019860974786338362,0.020291018490865766,0.015401511275615567,0.01169286528991263,0.014533692187450353,0.014220983250198566,0.012126048130262112,0.015464290983320092,0.010682699517077046,0.008419104772041304,0.01236926598252581,0.008776098922954726,0.012002411984114378,0.013528999704527403
Soda ,0.008250932136616361,0.007444829483717235,0.03785550627482128,0.0087128981096108,0.011970786179507541,0.009656413598093725,0.011464025766481334,0.010024376298649721,0.010212444447974586,0.009928192184273231,0.010842713328038127,0.009832276060365368,0.014370918824463858,0.010451571342335188,0.007854595138999205,0.01166627116759333,0.009319545353455125,0.01098901366163622,0.012174994249404289,0.006740571660047657,0.011346599237490073,0.009104626115965053,0.012470666243050038,0.009938781699761715,0.008519277998411439,0.0037780755837966635,-0.0025095376965845865,0.009045533439237488,0.007966251977760129,0.009819898903891977,0.007724236346306593,0.01493123596505163,0.010473871707704524,0.01126686795869738,0.014002028498808576,0.01454349801429706,0.015000967084988085,0.012034997362986497,0.009694524733915804,0.012949855440826054,0.011109892263701349,0.009684453852263701,0.012754584241461473,0.008564301953931692,0.007012931818903892,0.010546975949166003,0.007445162414614775,0.00951917312152502,0.009797439968228754
Beer ,0.008147084257347099,0.007433819444003175,0.0087128981096108,0.032726464082605246,0.010006052517871327,0.009462259332803811,0.010898413057982526,0.00914353370929309,0.00900723226370135,0.011287592025416992,0.011258106147736303,0.01093232792692613,0.015102070007942815,0.009773995361397936,0.009094347688641778,0.008897744670373312,0.009118434440031773,0.011349355107227958,0.011652731691818904,0.007579134614773631,0.011787650420969022,0.01040198737092931,0.011141324908657666,0.010947799761715647,0.007152898951548849,0.00526314565528197,-0.0011339013502779983,0.008668784066719617,0.009682908339952343,0.009467567323272438,0.007590396266878477,0.016037040698967435,0.010925801254964255,0.011627044527402704,0.015956396981731538,0.015889052422557583,0.016865981763304203,0.012660087720413028,0.009773518665607625,0.009234886163621921,0.011462533693407466,0.010193008149324863,0.013390613963463065,0.008929215552025414,0.006638797029388403,0.009648512787926923,0.007047802414614774,0.009762535726767274,0.011613671024622714
Smoke,0.010553617817315333,0.011093861903097697,0.011970786179507541,0.010006052517871327,0.10130390429864972,0.011776095895154885,0.016566389432883244,0.012757904174741855,0.011662715256552823,0.012547801296266876,0.015389397636219226,0.013616440994440033,0.020245126808578234,0.016180201741064337,0.012318289210484511,0.010630777051628277,0.011709934049245434,0.013193575561556786,0.01613007447815727,0.007376981032565527,0.01433633787450357,0.01278177316282764,0.0166380626624305,0.015272083974582998,0.009463317779189833,0.008341834481334394,-0.0028677334646544823,0.0144051165146942,0.016822672959491657,0.013482770487688638,0.01333922991898332,0.017902598055599687,0.01425960420969023,0.013979735971405878,0.016584618897537727,0.016618059882446384,0.016442565401111987,0.014437557451945986,0.014148633455123114,0.017930225582208095,0.014550790868943609,0.012572618627482128,0.016153326732327243,0.010333739288324066,0.009399395866560762,0.014420618382843524,0.007006387742652899,0.012232997598093725,0.013971984174741861
Toys ,0.016030143901509128,0.01137366414297061,0.009656413598093725,0.009462259332803811,0.011776095895154885,0.04407547903256553,0.02739878361874503,0.020340529504368543,0.0196717304511517,0.021813694417791893,0.020108116937251785,0.024404272217633048,0.03453443550595711,0.019734610144559177,0.017194914953137408,0.019784721523431296,0.019044015923749005,0.023384165696584584,0.023722041833200962,0.01848298918189039,0.025987805356632247,0.022937096093725177,0.02319090800794281,0.019601494578236695,0.015215108287529781,0.008658520430500399,0.004049194303415409,0.015845728516282763,0.017359400918189043,0.015538954641779195,0.008554478282764096,0.04126039076409849,0.020315230730738685,0.027325027401111993,0.04161671398888007,0.04284596180460682,0.04328333672756156,0.03110008774583002,0.017550749356632245,0.024058669204130266,0.022522823768069893,0.022839760573471014,0.02675858508816521,0.017620500678316126,0.011839325104050833,0.01551743034471803,0.013655356543288324,0.02159905033836377,0.023636764786338364
Fun  ,0.019398704635424934,0.014827662976965843,0.011464025766481334,0.010898413057982526,0.016566389432883244,0.02739878361874503,0.048244619323272425,0.024335329505957102,0.02367568062271644,0.024931512228752978,0.025483715227958698,0.029219024158856237,0.042790073404289114,0.02381978685941223,0.020328940594122314,0.022318764181096105,0.022668215237490075,0.027532023173947574,0.028601447580619537,0.02142265067513899,0.030617817912629068,0.02838635807466243,0.02835387286417792,0.02521461031930103,0.016934151288324064,0.01220789907545672,0.0009778458967434455,0.01616168214138205,0.0203755915234313,0.019195089683876093,0.011961892822875296,0.0495098117680699,0.02428124606830818,0.03285376710405084,0.0487860490675139,0.05086147289594917,0.051349884924543274,0.03677016379348688,0.02179014519459889,0.028779778160444795,0.02844333060524225,0.026575091037331213,0.03281117703574264,0.02184613330579825,0.014861616590945197,0.020702361073868143,0.016132340034948376,0.025917012619539312,0.029545443183478952
Books,0.014246047685464653,0.012568872587768069,0.010024376298649721,0.00914353370929309,0.012757904174741855,0.020340529504368543,0.024335329505957102,0.03581881839396346,0.01939290476092136,0.019518293070691018,0.020522494608419373,0.021244811108816524,0.0316552888689436,0.01967213029070691,0.016732601237490072,0.019411705745830024,0.0181648384305004,0.022070344047656867,0.022653732235107225,0.01610537818903892,0.024479342964257342,0.021975205755361393,0.023100889631453535,0.01890427536298649,0.014927004433677523,0.011620348821286737,-0.004962526255758539,0.01425842048133439,0.02080014953772835,0.01559596668943606,0.011517577548848289,0.037407266462271646,0.020156191842732325,0.02484603554725973,0.03646161837648928,0.03733687658141381,0.03892644754567116,0.028261396549642565,0.0179630325655282,0.024285562211278793,0.022304291796664013,0.02017497739952343,0.02581927346942017,0.016429552948371725,0.012405741841143764,0.01712177843685464,0.012841719065925338,0.020653261579030975,0.022759388322478154
Hshld,0.014571308997617157,0.012574268311358222,0.010212444447974586,0.00900723226370135,0.011662715256552823,0.0196717304511517,0.02367568062271644,0.01939290476092136,0.02766012818268467,0.019451516511517074,0.019295229274027006,0.020873726749801425,0.03034341137251787,0.02005282140428911,0.015875948859412233,0.019900587150119144,0.01838609267037331,0.022834009362986494,0.024001466316123904,0.017757798490865766,0.02445113326131851,0.02145420778236696,0.023191748783161232,0.019510109980937253,0.016225759687053212,0.010937010133439238,0.0009499841556791101,0.01693264357267673,0.016771129153296267,0.01631478834471803,0.011097363131056394,0.03523674013343924,0.019078197593328038,0.024484562892772035,0.03563874618586178,0.0358915374805401,0.03760729138999206,0.02725028667831612,0.018565094201747418,0.024111938325655273,0.0228826407593328,0.020432821491660043,0.025368849240667197,0.016932815175536138,0.012562307985702936,0.017263503793486894,0.012358056514694201,0.019980745467831608,0.02189186172676727
Clths,0.013748548937251782,0.012659373674344717,0.009928192184273231,0.011287592025416992,0.012547801296266876,0.021813694417791893,0.024931512228752978,0.019518293070691018,0.019451516511517074,0.035939583250198574,0.019011513188244632,0.02028631173312152,0.030012495783955522,0.019779520565528192,0.016530885922160444,0.020203303548848292,0.01842773694042891,0.02323231135186657,0.023866268378077843,0.016679518570293882,0.023681267342335187,0.0215462074598888,0.02354035697537728,0.02120745333121525,0.015290272965845909,0.009684228428911836,0.0009293415154884783,0.017798842312946785,0.019322933356632245,0.014707504451151708,0.009849307996822874,0.035336075037331216,0.019200913010325654,0.024657225455123114,0.03424799205083399,0.035706164664019074,0.03572365134233518,0.025720589985702938,0.017801507323272434,0.023882886805401116,0.023833214316123907,0.020756673226370134,0.028073196009531374,0.01753657784273233,0.012099138376489276,0.016766021909451943,0.013781753652104847,0.01974990793963463,0.022723848495631454
