,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
Agric,0.04275748339952343,0.012114983510722793,0.010799393613979346,0.010017935409054806,0.008335500365369338,0.014072240444797457,0.013640116822875296,0.016739568482922955,0.014981327498014292,0.013863795679110403,0.016078265639396346,0.015328410293884034,0.02167564533756949,0.0176781898649722,0.014922717426528991,0.015824756886417796,0.01629060393963463,0.019596327974582998,0.0208397583796664,0.019438261858617953,0.018478482128673552,0.018386178204924535,0.019498808133439235,0.013774373375694994,0.02168447968228753,0.01414702090548054,0.013932930770452738,0.02098234287529785,0.023091895123113583,0.025551363526608424,0.00877894519459889,0.01655184527402701,0.017800656171564733,0.015848119872915015,0.017207488292295472,0.01718210258935663,0.0177131295949166,0.015581763367752187,0.01592773772835584,0.014558779030976968,0.019134303510722792,0.016767716155679107,0.016603997776012708,0.014007696108022237,0.011721282605242255,0.013538130770452739,0.01300906154090548,0.016790040095313735,0.013026061254964258
Food ,0.012114983510722793,0.0178764932867355,0.011791181842732328,0.01031888498173153,0.010472239860206511,0.010815300171564733,0.009783724813343922,0.012496328562351071,0.012170918465448769,0.01083889580301827,0.010089978760921364,0.009698451799841143,0.012558858227164415,0.013256259218427324,0.011754547463065925,0.01142260971247021,0.012182581474185859,0.01443494191262907,0.014368982398729148,0.014068061175536136,0.012906017518665608,0.012698716861000792,0.014490559774424145,0.010516227564733915,0.014228122935663222,0.011877467030976965,0.007554531418586178,0.013133390179507544,0.013271177877680698,0.014709720400317712,0.009620872559173948,0.0128903498522637,0.012184839011914217,0.011772380273232727,0.01232108275774424,0.011688726567116756,0.0120993735694996,0.011454713744241464,0.012907803621922157,0.011851826319301033,0.012537974036536934,0.012386141521842734,0.01252520741223193,0.010417863733121523,0.008210714668784747,0.01048862730420969,0.010181409842732326,0.011474568705321684,0.00955093008737093
Soda ,0.010799393613979346,0.011791181842732328,0.05364106934868944,0.011732576711675933,0.010794563065925336,0.011107755178713267,0.010740780643367752,0.012670337370929307,0.011435717704527401,0.009123535329626686,0.010122538308181096,0.010564246417791896,0.015136499070691025,0.01200266308975377,0.011302607466243052,0.011766490079428114,0.01114958733121525,0.013997399404289115,0.014350465925337565,0.01126577087370929,0.011821652549642571,0.013576285115170771,0.013486631556791098,0.009813574265289912,0.011347237791898335,0.010595324606830814,0.006514373089753772,0.010609124964257345,0.011847442613185063,0.01041335928514694,0.007840570150913422,0.012987661763304209,0.012104021294678318,0.011858178038125496,0.012655922907069102,0.012538522708498808,0.01265069068308181,0.01147243741858618,0.012548438077839556,0.011131417505957109,0.011843826243050038,0.01144034154090548,0.011377530714853059,0.011377032915011914,0.008577501111993647,0.010091165242255756,0.0117339295949166,0.01199279652104845,0.009942048919777602
Beer ,0.010017935409054806,0.01031888498173153,0.011732576711675933,0.0269207487593328,0.009565184254169976,0.010176763196187448,0.009709603463065925,0.011711365496425733,0.011399019850675136,0.011213356746624301,0.010210104019062749,0.01009652103574265,0.013711629064336777,0.01235300303733122,0.0109468826878475,0.011121765521842733,0.011621382957903097,0.013300821121525022,0.013443039745830021,0.012167679459888798,0.012267330948371725,0.013172111828435265,0.012742969963463064,0.010259383396346309,0.014565875380460684,0.01109672362827641,0.007344588676727561,0.01255066762827641,0.011642253178713263,0.014864470227164415,0.008282077496425734,0.012146088876886415,0.011756017429706112,0.011234242236695792,0.011795710856235108,0.012028403552025418,0.011894490910246226,0.011481102538522638,0.011807456997617158,0.011189109407466244,0.012117854239872916,0.011417578446386021,0.011543667297855442,0.009877361556791099,0.008194247714058777,0.010038365451945986,0.009670935383637806,0.011325113042096902,0.0094512554725973
Smoke,0.008335500365369338,0.010472239860206511,0.010794563065925336,0.009565184254169976,0.02962640425099285,0.00900134372359015,0.0072351353613979335,0.008688120301826844,0.00832103523749007,0.0071031105702938835,0.00540643579030977,0.006502992508339952,0.007594401718824463,0.008399215399523432,0.007860421801429707,0.008127875364575057,0.008510758401906276,0.009687040289118347,0.009071730675139,0.007338691167593328,0.008541557623510722,0.008454807707704527,0.009488085772835586,0.007519371145353456,0.009591864025416999,0.009887192832406667,0.007357317972994441,0.008600251046862586,0.008663892584590945,0.00893904720571882,0.009583876200158855,0.009510215593328038,0.008026326281175535,0.0077831924797458285,0.007979137232724382,0.0077124063574265265,0.008410838166799045,0.008301866443208895,0.009307129277204132,0.009123607059571087,0.008516214913423348,0.008444339386814931,0.007805567208895949,0.007728357934868943,0.005240994204924541,0.007443335288324066,0.007402756835583796,0.007699859380460682,0.0070633642414614775
Toys ,0.014072240444797457,0.010815300171564733,0.011107755178713267,0.010176763196187448,0.00900134372359015,0.03799011458459094,0.01433815298649722,0.015649411667990474,0.015922930346306593,0.016279990827640985,0.015281020293884034,0.015151918532168388,0.021924866787926926,0.018685468436854646,0.014695178039714058,0.016000378813343926,0.0177399870548054,0.021061309424940434,0.023210236822875298,0.0210285518268467,0.018896864711675933,0.018495830830818107,0.020340476935663224,0.014614815860206513,0.022082608079428117,0.01619232144876886,0.01051156371088165,0.021610118587768075,0.02659490716918189,0.023890092190627484,0.007793018335186654,0.016685313111993644,0.017187202336775217,0.016121333008737092,0.018829195205718824,0.01799326847180302,0.01895013308816521,0.01626040938681493,0.016506245194598892,0.01484794528355838,0.018129761099285147,0.016695653718824463,0.017456639375694992,0.014019778808578236,0.011392448225575856,0.012838316339952343,0.014720117032565531,0.016104358236695784,0.013032388665607625
Fun  ,0.013640116822875296,0.009783724813343922,0.010740780643367752,0.009709603463065925,0.0072351353613979335,0.01433815298649722,0.02104450362986497,0.01594997902303416,0.014155896386020647,0.014017594360603654,0.01472270599682288,0.014724725909451944,0.021441168395552025,0.01790204580619539,0.013713839428117556,0.01499963559173947,0.016338566806989672,0.019719844741858616,0.02033221401111993,0.01751127819698173,0.017631165845909447,0.01700239281969818,0.018903991143764887,0.013286007593328037,0.02049272287529785,0.013316031803018269,0.007888184654487687,0.02075636871326449,0.02131974640984909,0.023654949912629068,0.007063511056393963,0.01660504822875298,0.016312958578236694,0.015450141374106432,0.01748834854646545,0.01808183816521048,0.01708528343923749,0.015868431254964257,0.01533140077839555,0.013804311612390787,0.017068274725972988,0.01579659335980937,0.015560743582208101,0.014002591072279585,0.011418230802223987,0.012845775536139793,0.013255680571882445,0.015627838332009533,0.012600983661636216
Books,0.016739568482922955,0.012496328562351071,0.012670337370929307,0.011711365496425733,0.008688120301826844,0.015649411667990474,0.01594997902303416,0.027640939785544077,0.017204619118347895,0.0167661410802224,0.016902197974583002,0.016143595774424143,0.023270787362986496,0.020841173558379673,0.01624200390786339,0.017523587839555203,0.019061221421763308,0.022671550031771254,0.02470480610007943,0.022863953685464653,0.020624138554408263,0.020021667069102463,0.02276766733121525,0.016046923463065924,0.024620916775218427,0.01546298795869738,0.009699662112787926,0.023388834416203336,0.024932011731532963,0.027372873979348684,0.009255962652899123,0.01897946646544877,0.01943795606830818,0.017936975051628272,0.019682252851469413,0.019361163502779978,0.01926586717235901,0.017147336036536932,0.018929081413820485,0.01629237315329626,0.02057659221604448,0.01894223278792693,0.018899917720413027,0.015318259030976961,0.013984131231135823,0.015300498173153298,0.015392177982525812,0.018072784098490863,0.014356178895949166
Hshld,0.014981327498014292,0.012170918465448769,0.011435717704527401,0.011399019850675136,0.00832103523749007,0.015922930346306593,0.014155896386020647,0.017204619118347895,0.02170750827482128,0.017034408066719617,0.015585340976965845,0.015057841251787128,0.02055326533598093,0.019450577288324073,0.01578711419857029,0.01698589281810961,0.018136993380460684,0.022134569609213655,0.02333999135822081,0.021533736719618744,0.019595286366957905,0.018492029299444,0.021640425310563937,0.015057221623510721,0.02320023831294678,0.015947096355837964,0.008318009035742653,0.021276092633836376,0.02365457437490071,0.024539911901509136,0.008462344600476568,0.016868749280381252,0.017550652284352663,0.016264299359809373,0.018252541423351865,0.01752415035583796,0.01789406004289118,0.016623827111993648,0.017518575297855443,0.015936278932486097,0.019068991256552818,0.01744810965528197,0.019048387896743443,0.014712503002382844,0.012429272873709294,0.01412985637490071,0.014222152463860207,0.016759023907863383,0.013341648125496427
Clths,0.013863795679110403,0.01083889580301827,0.009123535329626686,0.011213356746624301,0.0071031105702938835,0.016279990827640985,0.014017594360603654,0.0167661410802224,0.017034408066719617,0.03996205769023035,0.015531459173947581,0.014963109922160447,0.019339333467831614,0.01787357023987292,0.014922403234312947,0.018754896676727566,0.017055242487688638,0.02143793797934869,0.022378587450357427,0.020144104098490864,0.01894896777760127,0.01723877888482923,0.020804548698967435,0.015032427583796663,0.02269496469579031,0.016319693585385223,0.0040034849499602865,0.019813529032565523,0.027017618106433675,0.02655127952978555,0.007710668168387608,0.01646951908498808,0.017911093925337566,0.016146191952343125,0.01766686352978554,0.017391741569499602,0.016929334160444794,0.01588366540746624,0.016653437013502775,0.015060255402700557,0.019354756270055597,0.016957508301826848,0.023200326929308974,0.015793498332009534,0.012090426605242257,0.013844645966640189,0.014187891011914215,0.01641528457505957,0.012513969483717234
