Date,sp_returns
2001-06-05,0.011465565485880846
2001-06-06,-0.008307474878365029
2001-06-07,0.003601240381606141
2001-06-08,-0.009282995022961038
2001-06-11,-0.007086592424507709
2001-06-12,-0.00174530690069985
2001-06-13,-0.008579312701372466
2001-06-14,-0.02243559892781899
2001-06-15,0.001611193793692678
2001-06-18,-0.0048420816508666364
2001-06-19,0.004370623309156718
2001-06-20,0.005254773609603358
2001-06-21,0.011353843563352006
2001-06-22,-0.007834268691031765
2001-06-25,-0.009197693586472822
2001-06-26,-0.0013969086480455362
2001-06-27,-0.0005757441270355379
2001-06-28,0.005515053562787253
2001-06-29,0.0036837288066942087
2001-07-02,0.012479907894561881
2001-07-03,-0.00024169717177757732
2001-07-05,-0.019500443756449548
2001-07-06,-0.02161392838394327
2001-07-09,0.005459713432044433
2001-07-10,-0.012030159435705068
2001-07-11,0.0010146768000722783
2001-07-12,0.02373753290643088
2001-07-13,0.008663705004097189
2001-07-16,-0.012516478738208603
2001-07-17,0.009361404246752247
2001-07-18,-0.006812108902145342
2001-07-19,0.008759978199551988
2001-07-20,-0.0059803122169542755
2001-07-23,-0.01969692552104496
2001-07-24,-0.009667594865995333
2001-07-25,0.01103546855573767
2001-07-26,0.010495468485993253
2001-07-27,0.0038220135030788693
2001-07-30,0.00033065014692179595
2001-07-31,0.004137489587522802
2001-08-01,0.0062633981229121005
2001-08-02,0.004094249388318039
2001-08-03,-0.0054642279655822135
2001-08-06,-0.01344930331096661
2001-08-07,0.0039070119510313805
2001-08-08,-0.018547428155100465
2001-08-09,0.0029529015034106543
2001-08-10,0.0034479052515283826
2001-08-13,0.0002517763244602733
2001-08-14,-0.00041858857772369973
2001-08-15,-0.008636227282248998
2001-08-16,0.0034676071128776353
2001-08-17,-0.016013098018246574
2001-08-20,0.00925024843135236
2001-08-21,-0.01705843341127533
2001-08-22,0.010360388971017542
2001-08-23,-0.003588648212066503
2001-08-24,0.020754670805022357
2001-08-27,-0.005965139214435311
2001-08-28,-0.014622714456496433
2001-08-29,-0.008920800078449753
2001-08-30,-0.019214269392174632
2001-08-31,0.007324277586240768
2001-09-04,-0.006395139120504378
2001-09-05,0.002468537421447481
2001-09-06,-0.025769561087565673
2001-09-07,-0.018507195492800887
2001-09-10,0.012234120413810556
2001-09-17,-0.05224929934423561
2001-09-18,-0.0023965101174741044
2001-09-19,-0.020183245394028382
2001-09-20,-0.03178100046616383
2001-09-21,-0.010788337500841405
2001-09-24,0.03515672595889696
2001-09-25,0.010426735876380544
2001-09-26,-0.0035377385791203197
2001-09-27,0.008678722290949459
2001-09-28,0.021218805299555665
2001-10-01,-0.0016277550770695814
2001-10-02,0.012563345295210082
2001-10-03,0.016764674778023902
2001-10-04,0.0008384378934485071
2001-10-05,-0.0019545882815362736
2001-10-08,-0.006527651186388428
2001-10-09,-0.005351125613976659
2001-10-10,0.022272429944290906
2001-10-11,0.015509690381122265
2001-10-12,-0.004545346924818339
2001-10-15,-0.0018263222577717952
2001-10-16,0.006312969198705831
2001-10-17,-0.02127479612706118
2001-10-18,-0.0021366090322761933
2001-10-19,-0.0006516598996209044
2001-10-22,0.01974896674375559
2001-10-23,-0.005115690244370086
2001-10-24,-0.002663143565710402
2001-10-25,0.017952837064101113
2001-10-26,-0.0022614160346005052
2001-10-29,-0.02601507702989292
2001-10-30,-0.01200535180083151
2001-10-31,-0.003391732857796259
2001-11-01,0.025614796785740523
2001-11-02,0.006819263243001306
2001-11-05,0.01308954364150594
2001-11-06,0.0155403647486545
2001-11-07,-0.0013348008029919756
2001-11-08,0.0031184663341043972
2001-11-09,0.001065475704129737
2001-11-12,-0.00612141768027874
2001-11-13,0.022494200506643303
2001-11-14,0.0009600823712117013
2001-11-15,0.001831510532723124
2001-11-16,-0.00443938680107081
2001-11-19,0.012328934095472643
2001-11-20,-0.00837856583487695
2001-11-21,-0.006619774571578918
2001-11-23,0.014380804610826248
2001-11-26,0.0021609358611653917
2001-11-27,-0.0043128446616998994
2001-11-28,-0.01810633597721445
2001-11-29,0.013499112828040394
2001-11-30,-0.007138111024799221
2001-12-03,-0.005962585630059913
2001-12-04,0.016935801762617775
2001-12-05,0.018301944300880946
2001-12-06,-0.0005114767309877255
2001-12-07,-0.006646790931396085
2001-12-10,-0.018703273992160097
2001-12-11,-0.002010983268411648
2001-12-12,0.001138982439459868
2001-12-13,-0.019426137772627472
2001-12-14,0.009548453465353601
2001-12-17,0.010342302767622158
2001-12-18,0.005949055835772654
2001-12-19,0.007044724057675422
2001-12-20,-0.009844922295345615
2001-12-21,0.0060647120059882376
2001-12-24,-0.0019134339554611746
2001-12-26,0.005490807833184341
2001-12-27,0.006067852995893075
2001-12-28,-0.0005165823137628367
2001-12-31,-0.014655624341329498
2002-01-02,0.010761442783419284
2002-01-03,0.011338955595380229
2002-01-04,0.0066761999212801015
2002-01-07,-0.007057241985174878
2002-01-08,-0.002311717388193024
2002-01-09,-0.00815305558575874
2002-01-10,0.00441286074909697
2002-01-11,-0.00982051393604133
2002-01-14,-0.006264368273871002
2002-01-15,0.008142300152714554
2002-01-16,-0.020234387885057048
2002-01-17,0.007534000453947698
2002-01-18,-0.004574664295916908
2002-01-22,-0.006893428303313187
2002-01-23,0.007653742416970699
2002-01-24,0.0030898693576280056
2002-01-25,-0.0002634466086579579
2002-01-28,0.002730312416771019
2002-01-29,-0.03144253882379555
2002-01-30,0.014418104597786918
2002-01-31,0.011710333105044102
2002-02-01,-0.004683280890617647
2002-02-04,-0.024855852145402535
2002-02-05,-0.006189923919391993
2002-02-06,-0.004305503768051611
2002-02-07,-0.006255828846874256
2002-02-08,0.019163018736248816
2002-02-11,0.01226298127919434
2002-02-12,-0.0031407000937914153
2002-02-13,0.010621669213182638
2002-02-14,-0.0018701783494495805
2002-02-15,-0.010441022078370055
2002-02-19,-0.01920843291581653
2002-02-20,0.016826186297012935
2002-02-21,-0.02070688099421758
2002-02-22,0.012373254462277883
2002-02-25,0.016508673931184603
2002-02-26,-0.0020640173441488496
2002-02-27,0.0038660321832337807
2002-02-28,-0.004477962946127789
2002-03-01,0.023301761274227895
2002-03-04,0.017671991606959425
2002-03-05,-0.00319676458224627
2002-03-06,0.011873910609133231
2002-03-07,-0.0021411816618335244
2002-03-08,0.004205837135816237
2002-03-11,0.0021369772908648166
2002-03-12,-0.0005969325309306273
2002-03-13,-0.009644129212788788
2002-03-14,-0.0013789910710951814
2002-03-15,0.009528358721158092
2002-03-18,0.0001714734328805978
2002-03-19,0.006685289093616431
2002-03-20,-0.018816303078804886
2002-03-21,0.00043373823566739134
2002-03-22,-0.0021682966072607
2002-03-25,-0.012430180464432672
2002-03-26,0.005808902947840977
2002-03-27,0.0026260445430845714
2002-03-28,-0.0004369512753357174
2002-04-01,0.0004371422852147422
2002-04-02,-0.005499318733736214
2002-04-03,-0.007021225630900574
2002-04-04,-0.00415391445558122
2002-04-05,0.0001773358038545947
2002-04-08,0.0021298593916825315
2002-04-09,-0.006995846964021002
2002-04-10,0.01132538031285879
2002-04-11,-0.024865993490327365
2002-04-12,0.007505511585564673
2002-04-15,-0.007628424932850986
2002-04-16,0.023785519182116355
2002-04-17,-0.0021203802620375356
2002-04-18,-0.00433759676465828
2002-04-19,0.003645511431042525
2002-04-22,-0.01665449883235315
2002-04-23,-0.004324493403052521
2002-04-24,-0.010043429978817686
2002-04-25,0.0005480597786582386
2002-04-26,-0.019000492069480845
2002-04-29,-0.004935405240632185
2002-04-30,0.009358233219105339
2002-05-01,0.012238181821881078
2002-05-02,-0.0038473813935681056
2002-05-03,-0.010849227701805964
2002-05-06,-0.019613490598141214
2002-05-07,-0.0035076497570333265
2002-05-08,0.03720290801567949
2002-05-09,-0.011559214079951197
2002-05-10,-0.018839484997701383
2002-05-13,0.020336531272783898
2002-05-14,0.021785801736595056
2002-05-15,-0.003901816252704693
2002-05-16,0.00519209345253846
2002-05-17,0.00489270242546791
2002-05-20,-0.010820539041918265
2002-05-21,-0.009115653208016106
2002-05-22,0.00220774309037175
2002-05-23,0.010648509776702397
2002-05-24,-0.01280692678630957
2002-05-28,-0.005428146601012651
2002-05-29,-0.007400756735936431
2002-05-30,-0.002796204498513588
2002-05-31,0.0020567163730953464
2002-06-03,-0.026580752088814497
2002-06-04,0.002490661403973249
2002-06-05,0.009366417678657202
2002-06-06,-0.020357624897769933
2002-06-07,-0.0011598787746173178
2002-06-10,0.0038708088146290898
2002-06-11,-0.017158437273263494
2002-06-12,0.00608093467347981
2002-06-13,-0.010041277820091343
2002-06-14,-0.001476819397109641
2002-06-17,0.02682442031947363
2002-06-18,0.008163473264778842
2002-06-19,-0.02334011206014519
2002-06-20,-0.012777872573928373
2002-06-21,-0.015636203734835985
2002-06-24,0.005237833119942303
2002-06-25,-0.022444731657903727
2002-06-26,0.0016400643562632933
2002-06-27,0.01749858583625219
2002-06-28,-0.004726413486004111
2002-07-01,-0.019503022969886374
2002-07-02,-0.02123126762564076
2002-07-03,0.005686946049195729
2002-07-05,0.03978590532446491
2002-07-08,-0.012485748773437777
2002-07-09,-0.025185722059177018
2002-07-10,-0.0364021135909256
2002-07-11,0.008141452915419345
2002-07-12,-0.010982868928533507
2002-07-15,0.00533431604861101
2002-07-16,-0.019276151304937428
2002-07-17,0.0019876158730887106
2002-07-18,-0.032400084897731496
2002-07-19,-0.03519428168184591
2002-07-22,-0.029630203445863756
2002-07-23,-0.027372136840305372
2002-07-24,0.05966194908973255
2002-07-25,-0.008498756728186785
2002-07-26,0.01904816667498599
2002-07-29,0.04871459543596113
2002-07-30,0.013034072011354647
2002-07-31,0.002418703865156635
2002-08-01,-0.02610831416261994
2002-08-02,-0.022414714755073506
2002-08-05,-0.03479647348234571
2002-08-06,0.03366292841620422
2002-08-07,0.01743932287528005
2002-08-08,0.032349943919943724
2002-08-09,0.0037376134028943575
2002-08-12,-0.007339129698767044
2002-08-13,-0.018207925856205454
2002-08-14,0.03652926037480353
2002-08-15,0.013879451299249945
2002-08-16,-0.002994167949489146
2002-08-19,0.023385154461439406
2002-08-20,-0.01058655665123831
2002-08-21,0.01440851554199396
2002-08-22,0.00971261582898797
2002-08-23,-0.021514279258842195
2002-08-26,0.00697598132390187
2002-08-27,-0.011546763632071633
2002-08-28,-0.02187772986413039
2002-08-29,0.00043428761421049344
2002-08-30,-0.003907239915230121
2002-09-03,-0.03813459388594831
2002-09-04,0.014272553275696431
2002-09-05,-0.008487853502488818
2002-09-06,0.01374182743145358
2002-09-09,0.007333831648736799
2002-09-10,0.011471130069752311
2002-09-11,-0.006215773182658979
2002-09-12,-0.018435477269393874
2002-09-13,0.002459565471225167
2002-09-16,0.002453823507519992
2002-09-17,-0.022917103562523855
2002-09-18,-0.010019507472829536
2002-09-19,-0.025876824315586022
2002-09-20,0.00033237701929800245
2002-09-23,-0.008180709521129037
2002-09-24,-0.016136659056515623
2002-09-25,0.02478478826558006
2002-09-26,0.01636028338226936
2002-09-27,-0.034760587931151776
2002-09-30,-0.011600603813996302
2002-10-01,0.04804977240281971
2002-10-02,-0.029981390758149318
2002-10-03,-0.010102671351481796
2002-10-04,-0.018345055750767614
2002-10-07,-0.0206685372827059
2002-10-08,0.01567064454331013
2002-10-09,-0.028244868828783853
2002-10-10,0.03239485220754634
2002-10-11,0.04378030802471966
2002-10-14,0.005584506590825988
2002-10-15,0.04809150275840457
2002-10-16,-0.02423850592039678
2002-10-17,0.019872296239453524
2002-10-18,0.004192181828764907
2002-10-21,0.017260980058942277
2002-10-22,-0.007208797787421672
2002-10-23,0.007596042286687421
2002-10-24,-0.02039910534694367
2002-10-25,0.02082389415759822
2002-10-28,-0.00654132862630874
2002-10-29,-0.011605647473953318
2002-10-30,0.009709719182750876
2002-10-31,-0.010175276506030562
2002-11-01,0.0197687926174821
2002-11-04,0.009527751673389151
2002-11-05,0.007900561183444177
2002-11-06,0.012955837194945863
2002-11-07,-0.02450512030153351
2002-11-08,-0.012230652021372967
2002-11-11,-0.015504572252508009
2002-11-12,0.007931207787099881
2002-11-13,0.0010113684608688
2002-11-14,0.018865703892990915
2002-11-15,0.007384907790273454
2002-11-18,-0.010065373077654205
2002-11-19,-0.0013265912381615896
2002-11-20,0.022244823956910853
2002-11-21,0.018620144230667934
2002-11-22,-0.0071214811345508
2002-11-25,0.0006429268468661764
2002-11-26,-0.01904150741037347
2002-11-27,0.02813516579485076
2002-11-29,-0.003181891544371984
2002-12-02,0.0015958542661180797
2002-12-03,-0.013385448564321
2002-12-04,-0.00452212065333546
2002-12-05,-0.011032991512270662
2002-12-06,0.006562147630192916
2002-12-09,-0.027491260600283063
2002-12-10,0.013407738858299156
2002-12-11,0.0008819027682314129
2002-12-12,-0.00010923138374330232
2002-12-13,-0.015754686713369548
2002-12-16,0.025856577852737095
2002-12-17,-0.008728987287535461
2002-12-18,-0.011557489971105506
2002-12-19,-0.007126785326872276
2002-12-20,0.014268693289527734
2002-12-23,0.000333062960423014
2002-12-24,-0.007442566490537206
2002-12-26,0.0004476636150785307
2002-12-27,-0.02248565298773364
2002-12-30,0.008354506116394766
2002-12-31,0.001362300628687363
2003-01-02,0.0321878944565821
2003-01-03,0.0030748422815507492
2003-01-06,0.017624762062297128
2003-01-07,-0.0024744531815508175
2003-01-08,-0.014450472624264021
2003-01-09,0.015537944945870574
2003-01-10,0.0026934883940390453
2003-01-13,-0.00032266511013478993
2003-01-14,0.0032248669756733683
2003-01-15,-0.00996510982820431
2003-01-16,-0.004112114145122137
2003-01-17,-0.014779308302881766
2003-01-21,-0.015552705805988776
2003-01-22,-0.012100088134516462
2003-01-23,0.006123860116187041
2003-01-24,-0.026265321419856824
2003-01-27,-0.01366079089065686
2003-01-28,0.007394448289065325
2003-01-29,0.007573250521915709
2003-01-30,-0.023705132426650954
2003-01-31,0.019306279117586422
2003-02-03,0.0019750937501163968
2003-02-04,-0.009857358933094584
2003-02-05,-0.006207390355058462
2003-02-06,-0.004714427441296465
2003-02-07,-0.012196158741629382
2003-02-10,0.007072463521207162
2003-02-11,-0.006904289722974077
2003-02-12,-0.015941088862425512
2003-02-13,0.003044574959374158
2003-02-14,0.02185840116305382
2003-02-18,0.017587274633485084
2003-02-19,-0.005254877054683527
2003-02-20,-0.009978884544181832
2003-02-21,0.010079466375408908
2003-02-24,-0.01620095051513204
2003-02-25,0.007995431290455324
2003-02-26,-0.01456181818340374
2003-02-27,0.013214803361503602
2003-02-28,0.006639549217430707
2003-03-03,-0.00953999093026936
2003-03-04,-0.015935471874524598
2003-03-05,0.008458895269066735
2003-03-06,-0.008387942541584592
2003-03-07,0.006887974032778743
2003-03-10,-0.024003505175597906
2003-03-11,-0.009838148423822357
2003-03-12,0.006706701517638747
2003-03-13,0.03454292010942894
2003-03-14,0.0032192988734933703
2003-03-17,0.031498481731576655
2003-03-18,0.005877203778742013
2003-03-19,0.007675396160781389
2003-03-20,0.002159865302748587
2003-03-21,0.021344853348601367
2003-03-24,-0.03323266857718432
2003-03-25,0.009573886086456707
2003-03-26,-0.005026834102229483
2003-03-27,0.0008035867871996061
2003-03-28,-0.005048355750002398
2003-03-31,-0.02271971791331384
2003-04-01,0.015341120031778344
2003-04-02,0.02417495177002249
2003-04-03,-0.004766787637352277
2003-04-04,0.005929421461172035
2003-04-07,-0.0019265969701424135
2003-04-08,0.001590285060639296
2003-04-09,-0.013153843478762361
2003-04-10,0.0055152988568145656
2003-04-11,-0.004113900454471353
2003-04-14,0.02065397753262399
2003-04-15,0.009331302200195513
2003-04-16,-0.017041511251954966
2003-04-17,0.014843633681361101
2003-04-21,0.0010050946037907238
2003-04-22,0.0188515365638815
2003-04-23,0.009196071213406931
2003-04-24,-0.008895280258498728
2003-04-25,-0.012368810145011344
2003-04-28,0.017288940802593356
2003-04-29,0.0034866058493774332
2003-04-30,-0.0021718833027949414
2003-05-01,-0.00010854176586994058
2003-05-02,0.014254434897697621
2003-05-05,-0.0019307776093504536
2003-05-06,0.00945914514537316
2003-05-07,-0.00553715535389343
2003-05-08,-0.010065491892817024
2003-05-09,0.013845553546031786
2003-05-12,0.012269053115567585
2003-05-13,-0.0017916494206082767
2003-05-14,-0.0021120179842537556
2003-05-15,0.006348779202395738
2003-05-16,-0.0025232849003453683
2003-05-19,-0.02340038402031408
2003-05-20,-0.0020502307066549985
2003-05-21,0.002054442788344657
2003-05-22,0.009929712808090851
2003-05-23,0.0020306722397105403
2003-05-27,0.017491465901163128
2003-05-28,0.002830020707917491
2003-05-29,-0.00261279089151889
2003-05-30,0.01603376636784093
2003-06-02,0.004125774570363561
2003-06-03,0.004109502222954253
2003-06-04,0.014424528168607731
2003-06-05,0.004941608098796069
2003-06-06,-0.003914090349933508
2003-06-09,-0.010175558171102939
2003-06-10,0.010178407304433312
2003-06-11,0.010579858979564927
2003-06-12,0.0030902867126907374
2003-06-13,-0.010435986689923182
2003-06-16,0.021092624752936828
2003-06-17,0.0
2003-06-18,-0.0008857890368300092
2003-06-19,-0.01526014284527244
2003-06-20,-0.002207614893565135
2003-06-23,-0.010256938106365743
2003-06-24,0.0010155369344981846
2003-06-25,-0.010048710926791937
2003-06-26,0.01302187612229444
2003-06-27,-0.011538460645697413
2003-06-30,-0.00030771306741250726
2003-07-01,0.009219038388575296
2003-07-02,0.012584715094067223
2003-07-03,-0.01032351942755616
2003-07-07,0.01984939697385868
2003-07-08,0.004469212164356806
2003-07-09,-0.005635302401647335
2003-07-10,-0.012725714920643116
2003-07-11,0.009466606948800083
2003-07-14,0.0048880003995714905
2003-07-15,-0.0021841638473499847
2003-07-16,-0.005870061731137244
2003-07-17,-0.014211511690548684
2003-07-18,0.010254020509932849
2003-07-21,-0.01236032298339218
2003-07-22,0.009055457622847207
2003-07-23,0.0007055084378304599
2003-07-24,-0.007556976621805989
2003-07-25,0.01766695570533683
2003-07-28,-0.0036917423984192954
2003-07-29,-0.004606558365317537
2003-07-30,-0.002414387131543627
2003-07-31,0.0023191050973838667
2003-08-01,-0.008853670018052262
2003-08-04,0.0
2003-08-05,-0.02121642355155262
2003-08-06,0.005808210299499406
2003-08-07,0.01051745234131607
2003-08-08,0.0028576272652001133
2003-08-11,0.003764320379818331
2003-08-12,0.009123262274502553
2003-08-13,-0.005123023724904696
2003-08-14,0.002725922781049883
2003-08-15,0.0031214072407093063
2003-08-18,0.008633221733712615
2003-08-19,0.003782026954985751
2003-08-20,-0.004065172998580224
2003-08-21,0.0031855942891805267
2003-08-22,-0.009923962387710317
2003-08-25,0.0016038765308290515
2003-08-26,0.0018014556226155776
2003-08-27,0.00029952373292463363
2003-08-28,0.006191528864862406
2003-08-29,0.006748698076311399
2003-09-02,0.013406832139066127
2003-09-03,0.005447626847690401
2003-09-04,0.0004837081557291789
2003-09-05,-0.005608903378533259
2003-09-08,0.008265882960806437
2003-09-09,-0.00655821812798163
2003-09-10,-0.010097034665941251
2003-09-11,0.0029421412485901577
2003-09-12,0.0018578380882037226
2003-09-15,-0.0035135475710770248
2003-09-16,0.014594649251510994
2003-09-17,-0.001930861903714387
2003-09-18,0.011801260087905385
2003-09-19,-0.0050864538055230835
2003-09-22,-0.010803590682551212
2003-09-23,0.0038030563183992783
2003-09-24,-0.01777714200571867
2003-09-25,-0.008209404158923905
2003-09-26,-0.003290353436266269
2003-09-29,0.009804932909192043
2003-09-30,-0.009709729661296684
2003-10-01,0.021310559137089014
2003-10-02,0.0036244185015334995
2003-10-03,0.009175324984745492
2003-10-06,0.004545744751063507
2003-10-07,0.003851488436021233
2003-10-08,-0.0024938651402356404
2003-10-09,0.00269240699243789
2003-10-10,0.002780874141863121
2003-10-13,0.0031558845345300846
2003-10-14,0.003526889143848244
2003-10-15,-0.0026596137162785416
2003-10-16,0.004000841180047399
2003-10-17,-0.01091017298808139
2003-10-20,0.007481348908795926
2003-10-21,-0.0017136939038574495
2003-10-22,-0.01258866628008748
2003-10-23,-0.0018341574076442546
2003-10-24,0.002225209695522423
2003-10-27,0.0004826270460800419
2003-10-28,0.013606063515382516
2003-10-29,0.0013331871951227647
2003-10-30,0.002091208738742356
2003-10-31,-0.0009490066703168321
2003-11-03,0.006553163403739681
2003-11-04,-0.0021698924246784657
2003-11-05,0.0007562508728307105
2003-11-06,0.005291199228182997
2003-11-07,-0.007425081789107835
2003-11-10,-0.004071222827283227
2003-11-11,-0.0002855430855315255
2003-11-12,0.011222166992646443
2003-11-13,0.00028203860452236107
2003-11-14,-0.008461618472780819
2003-11-17,-0.005026196455067189
2003-11-18,-0.010387641661055436
2003-11-19,0.008474680215638797
2003-11-20,-0.008976431311566224
2003-11-21,0.00414342577956428
2003-11-24,0.013242232707506796
2003-11-25,0.003788696649542622
2003-11-26,0.0035849594144761188
2003-11-28,0.0007526257501340172
2003-12-01,0.010803072177681061
2003-12-02,-0.0025094752399567044
2003-12-03,-0.0015839667260160173
2003-12-04,0.00410625945338805
2003-12-05,-0.006970714424347713
2003-12-08,0.006738472453889033
2003-12-09,-0.007715895567573239
2003-12-10,-9.398620329081897e-05
2003-12-11,0.011243631270979826
2003-12-12,0.001945982324720541
2003-12-15,-0.0049934134507572114
2003-12-16,0.005204650771850616
2003-12-17,0.0031431072959042794
2003-12-18,0.011244443206242183
2003-12-19,-0.0027838675965919935
2003-12-22,0.006979058726146237
2003-12-23,0.0006377358281257628
2003-12-24,-0.0010022299146119629
2003-12-26,0.0007296516645132201
2003-12-29,0.01330869442096505
2003-12-30,0.0001803525075223522
2003-12-31,0.0008996314567275565
2004-01-02,-0.00044936672585160764
2004-01-05,0.010877987052261506
2004-01-06,0.0009784662723184567
2004-01-07,0.0033765100083955613
2004-01-08,0.003984794783194356
2004-01-09,-0.008731967356878756
2004-01-12,0.007385169891290788
2004-01-13,-0.005829157965259291
2004-01-14,0.00835075412139652
2004-01-15,0.0024670058671916184
2004-01-16,0.003955126751459259
2004-01-20,-0.00026264216248850225
2004-01-21,0.007881260179808613
2004-01-22,-0.00260670438673849
2004-01-23,-0.003223442097068596
2004-01-26,0.012584335074800723
2004-01-27,-0.010270402585603078
2004-01-28,-0.011422731092115224
2004-01-29,0.0009705271769044899
2004-01-30,0.0
2004-02-02,0.004317947670749778
2004-02-03,-0.0016674067664992354
2004-02-04,-0.0081738345267236
2004-02-05,0.002924419099078701
2004-02-06,0.011221015867409756
2004-02-09,0.0002622242629859439
2004-02-10,0.003231981056675437
2004-02-11,0.010622257413452019
2004-02-12,-0.0036179674925815863
2004-02-13,-0.0044966277350269035
2004-02-17,0.009033494797495045
2004-02-18,-0.0043903537510404655
2004-02-19,-0.003717686939294862
2004-02-20,-0.0030374436757600876
2004-02-23,-0.0025248556658051813
2004-02-24,-0.0017446913747627413
2004-02-25,0.0041960236505727
2004-02-26,0.0006096524016319105
2004-02-27,0.0006954096730045212
2004-03-01,0.009911078479239555
2004-03-02,-0.005853101929187865
2004-03-03,0.0018182740933592179
2004-03-04,0.002592748012549384
2004-03-05,0.0033624673575882724
2004-03-08,-0.012201116001538503
2004-03-09,-0.004001854054006326
2004-03-10,-0.016768350786986574
2004-03-11,-0.012968321739017186
2004-03-12,0.013138708741208482
2004-03-15,-0.012257955295640333
2004-03-16,0.0053057607226021375
2004-03-17,0.01118158444641959
2004-03-18,0.0002656962906086857
2004-03-19,-0.014333331489932322
2004-03-22,-0.012695868730620674
2004-03-23,-0.001732663599968487
2004-03-24,0.0008224302480031032
2004-03-25,0.013235781452987094
2004-03-26,0.00027031020721302035
2004-03-29,0.014050074676500213
2004-03-30,0.0033752289157402693
2004-03-31,0.0011504625473945929
2004-04-01,0.006012609041662342
2004-04-02,0.0075581485875999554
2004-04-05,0.005495289719903429
2004-04-06,-0.003209774129012466
2004-04-07,-0.0023495398105061183
2004-04-08,-0.002268271923504983
2004-04-12,0.003934487037115186
2004-04-13,-0.014021992852412346
2004-04-14,0.0015898007769097333
2004-04-15,-0.0037918305462747437
2004-04-16,0.007701776934850191
2004-04-19,0.0
2004-04-20,-0.016779443923707782
2004-04-21,0.006701283252936285
2004-04-22,0.014022969464127177
2004-04-23,0.0009630964538904774
2004-04-26,-0.001399318184230114
2004-04-27,0.0008759063441299286
2004-04-28,-0.012948136521412912
2004-04-29,-0.008775594930813368
2004-04-30,-0.007779501577696912
2004-05-03,0.010724786259902697
2004-05-04,-0.0008028047150002715
2004-05-05,0.00642544942937584
2004-05-06,-0.008600613918953615
