,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
Agric,0.052368382106433665,0.02503268007625099,0.030250069795075444,0.024057181674344716,0.02657493977442414,0.030270027069102465,0.04519655975853851,0.039890117667990464,0.03654965882128674,0.044817998532168384,0.04113511020174741,0.031872500212867354,0.035686574494042896,0.042387454506751396,0.03389073666719619,0.040145042833995254,0.04218651505003972,0.04789627417315331,0.04774109514217634,0.0415160171437649,0.04472013098649722,0.03985246894996028,0.04441860796822874,0.044221184076250995,0.045641557566322453,0.024859593181890384,0.01999867379189833,0.05098647506910246,0.050639221464654494,0.061099691088165195,0.028387190017474192,0.038894819812549636,0.041920917204130256,0.0386776633582208,0.04013506532168388,0.0322931994090548,0.035514159440826046,0.03244395360127085,0.04163881100555996,0.03820074583637807,0.043735682567116754,0.04098645256870533,0.04107505670532169,0.04275189763304211,0.04130847628911835,0.035688628295472605,0.040292901388403496,0.03881946128038125,0.031520129938046065
Food ,0.02503268007625099,0.030175763945988875,0.029039102967434477,0.02066811925655282,0.02499388931532963,0.024090336838760912,0.03055052483558378,0.02897220846068307,0.028646211444003186,0.03122796705003971,0.03099716801588563,0.022908176270055605,0.02509058786656076,0.030749314544876873,0.02543519014455917,0.028348902417791904,0.031148903640984896,0.034373173782366956,0.03348581994598888,0.029913489016679902,0.03214348506433678,0.029843489629864977,0.031108139790309762,0.03046626144241462,0.031006362675139003,0.02173119995869738,0.020806728619539316,0.034151008416203325,0.03375566332962668,0.04067946441620333,0.025926559965051624,0.030082847126290706,0.03094416392374901,0.02850666073391581,0.030051725385226363,0.025226097941223186,0.026823292127084987,0.024905192829229535,0.030484305566322478,0.029888523148530584,0.030572766351072277,0.02997644755520255,0.030899522856235092,0.029778242081016676,0.02901825846227164,0.027868870509928527,0.028964114602065136,0.028307864857823665,0.024178424301826842
Soda ,0.030250069795075444,0.029039102967434477,0.09607411178872119,0.027432393795075446,0.03055962936934073,0.033484149245432894,0.04374867902779985,0.03703655210007943,0.03829441588244638,0.04001553908022239,0.040767816532168384,0.032776024462271625,0.036100653580619535,0.03965933502303414,0.032137033267672754,0.037906059196187454,0.04100767229388402,0.04580569240984911,0.043903711647339146,0.03611321563463066,0.04231743522795869,0.041505095439237485,0.04199126228911834,0.0412286364432089,0.04062621461159651,0.02746528445274027,0.027042891655281967,0.04347595960444797,0.04313846236219221,0.048680579340746634,0.030477714759332815,0.03952113086100079,0.039664189745830025,0.03880506246862589,0.04215766577442413,0.0359965612279587,0.03776299973471008,0.03409245934392375,0.03928307067990467,0.037669907083399526,0.041223933091342334,0.038233708136616355,0.04019884904050834,0.041538539483717225,0.03763159968069895,0.03539173940746624,0.04043712706751389,0.03766632013661637,0.0331663066417792
Beer ,0.024057181674344716,0.02066811925655282,0.027432393795075446,0.04440191865925336,0.023600757350278,0.02321389877680699,0.03287229136139792,0.028148788463860205,0.026699268740270062,0.032144694827640985,0.030271210481334382,0.022769201216838758,0.024053303393169183,0.030101133976171566,0.024427216851469428,0.029530130922954728,0.03008389742017475,0.0341779435234313,0.03263476693884035,0.03020193129150119,0.030777574970611593,0.029118056276409867,0.030208365073868152,0.03179977158697377,0.0318432974932486,0.0185140807974583,0.017490093912629068,0.033297615494837174,0.03349949200635425,0.03969774873709293,0.0244059036918189,0.028617391450357434,0.029787766878474977,0.02790893514853057,0.029223834138204927,0.025812872664019063,0.026568113204130255,0.02477060234789516,0.030615305674344725,0.029005609254964256,0.030929839926926134,0.028792591911040517,0.029785427345512306,0.03094376198570294,0.028126119247021446,0.02690061728038126,0.02830147330579825,0.028302988219221607,0.023658325200953133
Smoke,0.02657493977442414,0.02499388931532963,0.03055962936934073,0.023600757350278,0.06475079489118347,0.026380670182684685,0.0354964607847498,0.03155542251945989,0.030627667138999212,0.03536787010007942,0.034619445617156464,0.02516702756473391,0.025702215459888787,0.030246568508339948,0.02631909308339952,0.02956132443526608,0.0334192783034154,0.03781467656235108,0.03478377089118348,0.030921984171564724,0.03335120338046069,0.029982862513105637,0.03230763172041303,0.0337869055567911,0.0317352527466243,0.021570648743447184,0.02367464745988879,0.03798838349166005,0.03607896749166004,0.04260721334392374,0.028676059424940423,0.03195000158220811,0.03151262306592533,0.030141526246227162,0.0307822191898332,0.02552540362827641,0.02763841004606831,0.027165592146147735,0.03170698297696584,0.03164051344241461,0.03255231000476568,0.031595814386020646,0.0316906064940429,0.034673595393169186,0.03099786740587768,0.0301579396918189,0.03215970683399524,0.03048840827323273,0.02658981148212867
Toys ,0.030270027069102465,0.024090336838760912,0.033484149245432894,0.02321389877680699,0.026380670182684685,0.062361405464654504,0.04684957324861002,0.038069482208101676,0.0401053803335981,0.04508256100079428,0.044359229404289095,0.03468745205718825,0.041233051262907064,0.042476119729944396,0.03561689880857823,0.03882363107227959,0.04234593154884829,0.04946984320889594,0.047651619126290706,0.039200076600476565,0.045056418204924537,0.041490276838760935,0.04614449189833201,0.04299103010325654,0.04617444619539317,0.029945393280381247,0.028872179142176328,0.0512105704050834,0.04893000538522638,0.06025394511517078,0.025482359857029385,0.03911452208101667,0.042791411199364575,0.03993154570293883,0.04500917428117555,0.039757659841143766,0.04102762660841938,0.03681506854646544,0.040769250023828425,0.03686399051628275,0.04240665488482923,0.04077309188244639,0.04462820611596506,0.042935711628276405,0.03530554565528196,0.03404079540905478,0.03981189345512311,0.03916121871326447,0.03410535245432883
Fun  ,0.04519655975853851,0.03055052483558378,0.04374867902779985,0.03287229136139792,0.0354964607847498,0.04684957324861002,0.09021502186497218,0.06000209346465449,0.05262950869579029,0.06729456935345514,0.06319868199523432,0.04657299731850674,0.049984031536139784,0.05908902884193804,0.04669968101032567,0.05756032230659254,0.06063320310087369,0.07192942861953933,0.06606536275774424,0.05546654417156473,0.06340361945671165,0.05861920808895948,0.06520928938522634,0.0711548735949166,0.06250370354884828,0.03066017195234314,0.02593495878633836,0.07150435410325655,0.06411323923113582,0.0894322135345512,0.036124025588562335,0.05622688234471802,0.061893334487688655,0.05832365301350277,0.06184280921366163,0.05002315057029387,0.05168649582843529,0.04863709861159652,0.06049701471644159,0.05051958603971404,0.06334964973471012,0.05803489168546465,0.06035336141064338,0.07401507256552818,0.05787642680222399,0.05064712831771246,0.06128119188562349,0.05651601230818109,0.04822949392851468
Books,0.039890117667990464,0.02897220846068307,0.03703655210007943,0.028148788463860205,0.03155542251945989,0.038069482208101676,0.06000209346465449,0.07546992161874505,0.0469638915742653,0.05945244960603652,0.0522400707847498,0.03883510583478952,0.041460333682287534,0.05285993907704526,0.04306490829864973,0.05209324455599683,0.05454129895631452,0.061384312508339964,0.06231372758379666,0.05647395373153296,0.05733466677045273,0.05161979841620334,0.05858049602382843,0.058338660868943584,0.05734200950913422,0.031530230803812544,0.024779392484511515,0.062133177389992064,0.06425852735345514,0.07916775449563145,0.034345689939634626,0.050035390705321675,0.05359694097696586,0.050792579170770444,0.05171235838760922,0.039443997459888795,0.044125879239078625,0.03976809138840351,0.056195295696584616,0.04749352882128674,0.05696561047974584,0.05262434748848292,0.053425775197776,0.057514176115965036,0.054554717939634616,0.04603299597934869,0.05263659951231133,0.049181310630659246,0.04044402399841143
Hshld,0.03654965882128674,0.028646211444003186,0.03829441588244638,0.026699268740270062,0.030627667138999212,0.0401053803335981,0.05262950869579029,0.0469638915742653,0.05202198964892771,0.0542772875901509,0.04953687006513105,0.037462877620333596,0.042033055412231936,0.04892997707069101,0.04041732244003177,0.04640989453852263,0.05003054907386815,0.0580060317331215,0.055385241296266874,0.048363211367752186,0.051925493642573484,0.047329914602065114,0.053743099186656075,0.05161787872597298,0.05401148127720413,0.03162268005401111,0.026153092622716447,0.05653549759809375,0.0570636686036537,0.06906514015885622,0.031156208193804606,0.045602969254964244,0.04905488722795869,0.04567701399841143,0.04851753564733915,0.039750888123907854,0.04267465257188244,0.03979718615726768,0.0490540500301827,0.04362578459412232,0.050293910624305,0.047371081963463055,0.05157819078316122,0.05134018873709292,0.04521016203653693,0.04121050939793486,0.046643584784749816,0.04481461230818109,0.03729575173629865
Clths,0.044817998532168384,0.03122796705003971,0.04001553908022239,0.032144694827640985,0.03536787010007942,0.04508256100079428,0.06729456935345514,0.05945244960603652,0.0542772875901509,0.09430928579984113,0.059072502282764075,0.04253027637648927,0.04472623639237491,0.05807333820015885,0.04671056556314536,0.058924634827641,0.060413033596505135,0.07003959766799046,0.06814275587291503,0.0603890588435266,0.06306241082764096,0.0558698745019857,0.0661146731866561,0.06574586745194597,0.06492786919459889,0.034546670822875304,0.02005922706433677,0.06809812989833203,0.06639702798570293,0.08582733578236697,0.0368619367132645,0.0536989226322478,0.060714472764098484,0.055880740594122305,0.059050287283558385,0.04558391623987291,0.04937945514376488,0.04564118322001588,0.06064533396822872,0.05313700544718027,0.06292016988244639,0.05747348847021444,0.0671583612565528,0.06765631876886415,0.058528813660047654,0.050825855817315344,0.05795320138046068,0.054941795720413036,0.043727784100079416
