,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
Agric,0.04727089911834789,0.013248991318506754,0.012110856640190628,0.011651351461477364,0.009225028173153295,0.015287899015091344,0.01520338823669579,0.018897830778395554,0.016694973002382846,0.014982823153296266,0.017501777760127086,0.01616411010325655,0.022848723749007146,0.020092779150119144,0.016363130881652106,0.01737227503574265,0.01926208915011914,0.022285676632247814,0.023723324066719613,0.02129948705321684,0.02076898715647339,0.020139349722001595,0.02269079557585385,0.01627091280381255,0.02479761498808578,0.016451384805401117,0.01862173729150119,0.02487566552819698,0.028356098649722012,0.02869066207307386,0.010192870571882446,0.017681760349483714,0.01976316295472597,0.01737825053216838,0.018211211803018268,0.01863651856235107,0.01972411460683082,0.017499984797458294,0.018144863510722795,0.01563282008737093,0.021018713081810973,0.01792909104050834,0.017612273391580616,0.01545044616362192,0.01261557945194599,0.015494491445591736,0.015051878276409848,0.018965275710881652,0.015002251493248613
Food ,0.013248991318506754,0.0160268094217633,0.011551825822081014,0.011169411254964255,0.010331551966640191,0.011375593953931694,0.011423273345512311,0.014201804973788722,0.013059520808578234,0.01250190525655282,0.011118677864972198,0.01089837614932486,0.014315880679904682,0.015031987048451148,0.012544627294678314,0.013292174517871328,0.01438273424622716,0.016512049302621127,0.016582952019062746,0.015441317826846703,0.014651700967434475,0.013982108622716441,0.016628495655281968,0.012303118732327242,0.01742546110087371,0.013187457129467832,0.010358488643367752,0.015929403491660048,0.016736700619539316,0.017743629494837168,0.010377264287529785,0.013437826090548059,0.014076292822875296,0.012937684845115168,0.013463828095313742,0.013419784926131856,0.014148526108022239,0.012979538055599682,0.014205726983320094,0.012741120401906272,0.014381664611596503,0.01331992674503574,0.013249968673550432,0.011747168311358221,0.009036418562351071,0.012072914136616361,0.011969327636219225,0.013656127358220806,0.011490277011914218
Soda ,0.012110856640190628,0.011551825822081014,0.03758260580619539,0.012245041215250196,0.010638344074662428,0.010206589849086574,0.010647744201747416,0.013908394908657666,0.011603741580619536,0.010812142327243847,0.010161436695790308,0.011025690436854647,0.014854895853852265,0.013161506139793482,0.011479843955520257,0.012292419563145352,0.012997651151707704,0.015035530420969024,0.0148424981096108,0.013349588594122318,0.012538420293884035,0.014143870516282762,0.014820502390786338,0.010655375837966639,0.013427807744241458,0.012858099499602859,0.009218302597299442,0.013152867084988081,0.013888280349483716,0.013373459626687846,0.009545900023828435,0.0124787530420969,0.013233171469420175,0.011852283542494043,0.0126137639872915,0.012865061787132644,0.013545937768069897,0.011947179015091338,0.013436094646544876,0.0111256268228753,0.01256997036536934,0.01124940773629865,0.01192457131056394,0.011496935504368545,0.008929229650516284,0.011809215925337567,0.011933017402700558,0.012959580333598092,0.010940400246227161
Beer ,0.011651351461477364,0.011169411254964255,0.012245041215250196,0.029145444948371724,0.010027125536139794,0.010823277474185862,0.010993122200158856,0.013074143804606829,0.013051145694996028,0.011954644455917396,0.011238486862589353,0.011389109976171565,0.015574024050833994,0.014296233717235903,0.012748701302621127,0.01296643374900715,0.01416437556791104,0.016098293280381256,0.015518336997617154,0.014262260111199366,0.013915451509134234,0.014021246973788723,0.015302774273232726,0.012258948610007939,0.017472538308181094,0.01313293303415409,0.009353290889594919,0.014540317220015883,0.014676715043685465,0.017115121501191412,0.009444040055599684,0.013433053725178714,0.014061865639396346,0.012515940571882446,0.012914688181096106,0.013535485663224784,0.013853413558379667,0.013354638776806987,0.013649511231135818,0.012756565615567907,0.014011542486100077,0.012587403288324065,0.012696350182684666,0.011268264495631458,0.009056761262907066,0.011751248602065128,0.011355665647339157,0.013510686195393166,0.010923653065925338
Smoke,0.009225028173153295,0.010331551966640191,0.010638344074662428,0.010027125536139794,0.02372422960921366,0.008574878192216046,0.008199710695790311,0.009542541545671166,0.00889453972517871,0.007604542918189041,0.006907453928514692,0.007775022363780777,0.009445424057188245,0.009801620764098488,0.008345916832406673,0.009281576341540906,0.009857772873709293,0.01119297002065131,0.010683362681493247,0.008720491113582206,0.009616726555996822,0.00952416644003177,0.010838702200158857,0.009003044139793486,0.010683995550436854,0.010271705002382841,0.010452745374106431,0.010540829092930897,0.010086886131850676,0.01153165224940429,0.010423544999205718,0.009723868200158857,0.009205472463860206,0.00893335985702939,0.008563309099285148,0.008964486994440031,0.00957033433677522,0.00923015056076251,0.009947826478157265,0.009782695455123116,0.009285864478157265,0.008839258106433675,0.008881300428911835,0.008883218706910247,0.005945016878474979,0.008766276373312152,0.007951881606036538,0.00925857260683082,0.008389836611596502
Toys ,0.015287899015091344,0.011375593953931694,0.010206589849086574,0.010823277474185862,0.008574878192216046,0.03472405025575855,0.014489516749801428,0.016703666678316124,0.01632587981890389,0.016269148794281176,0.014805968616362191,0.014790556003177123,0.021389614474980133,0.019265672816521046,0.015040304826052422,0.017605166935663222,0.018847495396346305,0.022454313779189834,0.02400376616997617,0.021539363094519457,0.019598680708498805,0.019258313442414614,0.021595232263701344,0.015347173038919776,0.023267071520254173,0.01674319326767276,0.0135199751771247,0.02278205987609214,0.02777159637807784,0.02469036107704528,0.00912805850039714,0.016672306141382046,0.01791719130738681,0.015812768292295474,0.01806141630500397,0.01752288304050834,0.019078960174741855,0.016441321563145355,0.017467219482128673,0.014828225928514694,0.018351549645750597,0.01655468791739476,0.017297944050833996,0.014176698662430503,0.011278406211278794,0.013520822535345513,0.015567417884034948,0.016809017804606828,0.014225336816521047
Fun  ,0.01520338823669579,0.011423273345512311,0.010647744201747416,0.010993122200158856,0.008199710695790311,0.014489516749801428,0.021465257841143764,0.016983220446386022,0.015301835280381254,0.015558544017474186,0.014691838945194593,0.014467281947577442,0.021287172403494835,0.018811782886417792,0.01486511533280381,0.01642595555043685,0.018418650687847496,0.02167810582366958,0.021670611653693404,0.019266839764892775,0.018865535280381256,0.017435356629070694,0.02144689873709293,0.014876594888006356,0.022978907550436856,0.014962622085782366,0.00958658020810167,0.02212572959173948,0.023136637077045268,0.024618604586179507,0.00877668503415409,0.017181191777601273,0.018336928851469418,0.01604139048451152,0.017662327475774425,0.018136949660047655,0.017852495480540107,0.016272229779189833,0.017169073893566325,0.014700920274821287,0.018386374571882448,0.016597282201747415,0.016729748022239876,0.014882593315329628,0.011821803661636219,0.014385811388403492,0.01482766911358221,0.017078289931691817,0.01442282376330421
Books,0.018897830778395554,0.014201804973788722,0.013908394908657666,0.013074143804606829,0.009542541545671166,0.016703666678316124,0.016983220446386022,0.033576932058776814,0.01840667877521843,0.01798489102303415,0.01745560285305798,0.016707504123907858,0.024163803221604448,0.022483849224781565,0.017769496174741863,0.01913688730579826,0.021555006748212868,0.025066473226370137,0.02658498839714059,0.02319319769976172,0.022257193739475777,0.021062699027799833,0.02543969673550436,0.01818530217950754,0.027227559274027008,0.016422053475774422,0.011368050962668784,0.02599579418268467,0.027520489658459102,0.029265409415409054,0.01124260900555997,0.020085613763304207,0.021853052092136616,0.019180873915806192,0.02037516696743447,0.02065640367116759,0.021047087537728357,0.018792532908657667,0.020517851208895942,0.017058301434471804,0.02269289133121525,0.0198388413121525,0.019548628784749802,0.01655589399841144,0.014606405885623508,0.01725716246068308,0.017182177548848297,0.020372757254964256,0.016396444351072275
Hshld,0.016694973002382846,0.013059520808578234,0.011603741580619536,0.013051145694996028,0.00889453972517871,0.01632587981890389,0.015301835280381254,0.01840667877521843,0.023028625529785542,0.018192094012708496,0.016090677274027004,0.015591159069102464,0.021424216127084988,0.020734537081810955,0.01676023532644956,0.01882033823828435,0.020145232012708496,0.024058875335980938,0.024586905741064334,0.022475312673550428,0.02092263396505162,0.019556870058776807,0.023668274225575856,0.01685885693089753,0.025499291814138205,0.017370293084988088,0.01170884250833995,0.023450099542494038,0.025129614996028588,0.026846757955520245,0.010427471089753773,0.017619997229547258,0.019551047733121524,0.01710805977760127,0.018656368536934077,0.018552875185067517,0.0192306612152502,0.017625702643367748,0.01852384388244638,0.01675243267196187,0.02043864509451946,0.018032780482922953,0.019391332994440028,0.015605396263701348,0.012782793764892771,0.01560517180460683,0.015868827788721205,0.018499835437648927,0.015360657030976966
Clths,0.014982823153296266,0.01250190525655282,0.010812142327243847,0.011954644455917396,0.007604542918189041,0.016269148794281176,0.015558544017474186,0.01798489102303415,0.018192094012708496,0.033143381113582206,0.016014118513105635,0.015460073032565523,0.020507618668784745,0.01965212102144559,0.01599541632724384,0.020235726562351068,0.019178444721207305,0.023061311618745035,0.024321036733915807,0.021175370973788722,0.02033747054964257,0.018234736746624305,0.023653371397934865,0.01656438322160445,0.025161154451151708,0.01740717735822081,0.007927252246227165,0.022050969121525012,0.028724041715647335,0.025026118003177118,0.009481563369340747,0.01739038099444003,0.01943519178395552,0.016906744003177127,0.018595039863383633,0.018705763525019854,0.018901382883240662,0.01719665613026211,0.01856281481175536,0.01571043468943606,0.02048394604765687,0.01762499484352661,0.022601362637013497,0.016680825779189837,0.012509665996822876,0.015439683464654486,0.016312360799046865,0.01824962285623511,0.014781938730738683
